,entname,recruitnum,recruitnumlabel
5213,7a0e0dc9060a72c7188e05737c10f62f,8,招聘记录少
5214,e584bd2be58467fcc5be6374a662ca0f,28,招聘记录多
5215,14938fe9ac658f48eead9ce11000a88d,4,招聘记录少
5216,41dec33bcf0866fef1e19ff66c6b05e5,342,招聘记录非常多
5217,5661fed60b8d2e6d6cf7ed1ebc2f1cca,10,招聘记录中等
5218,d01f120bab7938e4cc56fdec4915dd69,6,招聘记录少
5219,e478aa28b8931b4d4d113e08d3370eac,14,招聘记录中等
5220,1cf9ae6528fd11d3c47c0ee5b6623e7c,9,招聘记录少
5221,732d98fe2919627acc02c6f49c97028d,6,招聘记录少
5222,b9afb7bb25ef6bdd81f2fe167a9fb5fd,15,招聘记录中等
5223,0c99735ec6f567ec2f7c1792b67b93c2,9,招聘记录少
5224,28c4a0b06ebb4565fa9c725811345ef0,3,招聘记录少
5225,054f9d1ed6c858658c5d7989c0dc986f,31,招聘记录多
5226,1c444c8d45dc6075a6a7edf2a2234e41,20,招聘记录中等
5227,dd94daa704abf90d4ce3be85a59f2343,14,招聘记录中等
5228,948ca1dbf8b5867a095084b7c5d7894a,34,招聘记录多
5229,ffe660e0c697515f7c297df9e829c352,131,招聘记录非常多
5230,3e4671381c9d5e28b314fe7f6a87d74b,10,招聘记录中等
5231,25a341544fa8dc081d66bde7c589c642,4,招聘记录少
5232,f1513f3e17b325635d9df9211e95729d,4,招聘记录少
5233,125f447ab1569724686f7ad78e74a019,24,招聘记录多
5234,b7b2439b6bc39a7aad4518f2c985d254,10,招聘记录中等
5235,bac581d50327646a4f4d33ef9b79adc4,23,招聘记录多
5236,86c57c88bf2d28fc438f18872062b9e0,65,招聘记录多
5237,fb256de143d37e674ff7293cc095340a,37,招聘记录多
5238,e176d37608f94b94601f25bcdfa62f6a,27,招聘记录多
5239,5734243c4e7f99f3b0b69563e2525aa2,4,招聘记录少
5240,fa0d4db16e2cc15e0514cfa896a1c9e2,10,招聘记录中等
5241,af79623435a57a1f4f9e28219481a752,7,招聘记录少
5242,a7ab182f8c534f1812da921c5023e8fc,10,招聘记录中等
5243,05c147264c628526c8e9bc8486bbc565,24,招聘记录多
5244,7b5ba7a2d38ecfeaeaddd26494e099ed,34,招聘记录多
5245,13daf86dfd8982e88640c03f994d28b8,28,招聘记录多
5246,5d329934344cc9cb6071c777301b55a6,71,招聘记录多
5247,7c93e30d10c7e84d22eab95f84ef652b,2,招聘记录少
5248,56d41596e6f7360cc2d3de111026cad3,1,招聘记录少
5249,37757a641e9655e9d26c33bb4faced8b,15,招聘记录中等
5250,fbfa73d673ab9da2098d6ce9c74fbbdc,5,招聘记录少
5251,a040f83aaf987334fd4690128ca3bbab,9,招聘记录少
5252,182e75b6d5eb6ae2898102c9daba0c32,10,招聘记录中等
5253,e50d2030446496a31c63a3e6908c6ddc,36,招聘记录多
5254,7971248bfae5a959061a1784b794515f,13,招聘记录中等
5255,7a99d2a1e0796e2112cb299d63a38a04,23,招聘记录多
5256,2a5ab55cf1e8e67931e7359e588b89c6,28,招聘记录多
5257,dbc26ef25d9fca8eac7d2907eaa1c68c,5,招聘记录少
5258,ada9dda774f06111e16945a03adcaaa8,24,招聘记录多
5259,087be3b46c347d860869c83b12d1c279,17,招聘记录中等
5260,657dd32920504cd6fb780e66f8ce8e87,7,招聘记录少
5261,e9494ace1e75083811991a2e844c2ae5,27,招聘记录多
5262,482aab2e859d2865f2b3d50bf90c5cdc,4,招聘记录少
5263,2bfd298f38df8476a0c364133fdeed20,16,招聘记录中等
5264,02a6d2e092c85e2490d9ec57e96acdb2,4,招聘记录少
5265,067d035b70c16f6af2aabb001a373289,212,招聘记录非常多
5266,47d149387703e53b4792362aa0b17e5c,6,招聘记录少
5267,5c37e3b5d43545c27e0ee2c99a4301af,3,招聘记录少
5268,cd2218243b7a85c50b775914acfe303e,1,招聘记录少
5269,19258ef383f7a369a2374f1c0ab50d62,10,招聘记录中等
5270,f8904fcf55f5ca14cc3e446f7502bb97,6,招聘记录少
5271,21fbce0fbf943bf086ffbcb87302c7ce,23,招聘记录多
5272,9f2a0428441d549e8dd17ecc19b52303,144,招聘记录非常多
5273,9579c3fa77df2dfe4132b25f0dad3820,3,招聘记录少
5274,0e4841ac4eded65ea34793c8dae78ae2,40,招聘记录多
5275,48511cc0714e341a1ec8691b4b514647,1,招聘记录少
5276,b91dafd0a53f4d6f97f7d41f23d86865,9,招聘记录少
5277,d160f0d3e9f5d0630a18b51a987afbc5,28,招聘记录多
5278,e7f6bc839f387f4dfe84471cca621589,29,招聘记录多
5279,a2ebedb223ea791221459ee371e9ab5f,9,招聘记录少
5280,7616eba08d6d13e5a4b42e197171e557,3,招聘记录少
5281,afcae9739d6adc187acb6bd9a55bdeea,29,招聘记录多
5282,17e78e32f033f1a99b0857f6bda4a9a2,23,招聘记录多
5283,9cc2e49de661bfc1c986d8da9021658d,2,招聘记录少
5284,29ede666ba5ba62392333ff15c97d97c,3,招聘记录少
5285,541e45b32526050992578b944e6e3d16,9,招聘记录少
5286,344e7ea0752df826fe74b1de8b53c181,2,招聘记录少
5287,cc10c51bf1e1be949963aecee1ceab67,40,招聘记录多
5288,2aa67f7fea28d07c1ff6bec87b0b8366,4,招聘记录少
5289,3542e31cae5d6799a3c4378751eb62d2,5,招聘记录少
5290,749537af9f4d7e6f69bcc9b3bf109957,54,招聘记录多
5291,a75fcf6756d7327735afcfb3d69a6d73,17,招聘记录中等
5292,114dd1cd5f15bbb9f7f49380fb05d490,9,招聘记录少
5293,6e03ea8ffe7aaba8acdf65e399694ecc,12,招聘记录中等
5294,0775a14811ab51dade04ede8c25a6fa5,7,招聘记录少
5295,cb234e698767f09bbba282511d3cd45a,8,招聘记录少
5296,c55bbec47174202d6cf7a973c8165991,6,招聘记录少
5297,e9cbabd9f672116d0131caa8ca22b2bc,12,招聘记录中等
5298,0ac9f411fa3955393b87349bb3f252b3,15,招聘记录中等
5299,b61de32eb7bc3ab73991fe0081272665,14,招聘记录中等
5300,b28774e8554be7a7d093c8aba325ab9d,2,招聘记录少
5301,502b726bba9e098b54802469bab80f68,2,招聘记录少
5302,fc6c48295d195665641726850ae4c6aa,10,招聘记录中等
5303,4b83df40d571ef646a19980d525da910,24,招聘记录多
5304,c7b16e46c8046459214c2b349b82f7f1,1,招聘记录少
5305,063d72056d95d24c42e1911fb162e709,6,招聘记录少
5306,53338c5380bacdac3862045e6eb948d6,19,招聘记录中等
5307,bff4cf24610266eec3f7a03994329dc6,2,招聘记录少
5308,acd0bc2db8eb6591641a420e2441cb59,6,招聘记录少
5309,94141b4a719948bf34e4ef3fbb2d0ee0,9,招聘记录少
5310,5783517ab312e6de33c0c22e32622034,12,招聘记录中等
5311,95267cac2035dae9ad1adac669b0532c,22,招聘记录多
5312,3072ba637ad494a46d5e3a9eaa4e538c,44,招聘记录多
5313,855e2ac394f444b568cfd0918f5cd882,23,招聘记录多
5314,1e1652f36dbfa7199740c87f78ecdf5f,7,招聘记录少
5315,34654a343d822825805b9e2142fd5aeb,11,招聘记录中等
5316,741992c8caf0d4479d69084167f61d36,6,招聘记录少
5317,0ef23cf806f1c2f046e4755c4947e511,37,招聘记录多
5318,5e8ff15705df86d477321f8e68f7bf81,40,招聘记录多
5319,0375e6a9add5dbbd0c938407af69cfe1,11,招聘记录中等
5320,dec71b1ef629a8958807b18df0c4e27e,16,招聘记录中等
5321,f416b0c6e0a8fc1364df39904e7ec205,2,招聘记录少
5322,71c68dcd865c325c02ae543bf6a65cd1,5,招聘记录少
5323,d5188d31b5ee252833b19c09915a0461,5,招聘记录少
5324,b62a151daac2596380a6f13edf55009c,7,招聘记录少
5325,8234812352b1d222a253cad481d279a9,6,招聘记录少
5326,89915482b847b14b40f0e895b20296ef,9,招聘记录少
5327,d79e4d52a1ef2145e4461b5286921acf,5,招聘记录少
5328,9e478d70a1ad684c48ba506cdff2c7c4,4,招聘记录少
5329,bd83d1e3a1d2dedcbb0b435a0cc861f8,14,招聘记录中等
5330,f224f5ff6145a9058bdbac56c73f197b,54,招聘记录多
5331,944b66ae6b15d57f7c988f44577af1fe,13,招聘记录中等
5332,b40f321891b53cc6e8e9b264805ad4d3,12,招聘记录中等
5333,ccd25c64c55279652f89b3f98988bfdc,32,招聘记录多
5334,725b34af4e8070c94039f858fb35b633,1,招聘记录少
5335,f18b7338237a5cb313e6cf2473048702,19,招聘记录中等
5336,81feeeaa8eda70f6556ba86224a790d8,2,招聘记录少
5337,2f670961668ac5199b0f53682a1a889f,27,招聘记录多
5338,0bfaf4312422b7a7be94684ecbeb2292,3,招聘记录少
5339,ac21e750dc299d9862d9c96455af7eb1,4,招聘记录少
5340,0b11ec8e22f8d299c22fd1ac489ec93b,25,招聘记录多
5341,5d5c65215c0b643f0ea9eaac5ba7cea2,10,招聘记录中等
5342,e9c49caaf4be94bd052ed6d9b2ac6b28,2,招聘记录少
5343,894c8ba4f38eb88e4a8d0a522b722a50,7,招聘记录少
5344,72ca14c8e20be022193b84f905f2ea4b,14,招聘记录中等
5345,c89877bf84f2d12a5c03332bcfb922de,40,招聘记录多
5346,3696e8ebc8ddc646d50ec86de98621b3,2,招聘记录少
5347,797584405ed42fac59f582ff21235d98,16,招聘记录中等
5348,5bbbdd04de6d3d9749adf776769779d8,22,招聘记录多
5349,71a09d15face351c71bc4953059522cb,2,招聘记录少
5350,56840561bf2305b71b895c8cab9533e8,9,招聘记录少
5351,bd03988a154484a588160d73713e5a9b,107,招聘记录非常多
5352,e021f643bbc4fb776270faf9a548901e,4,招聘记录少
5353,cd19bf2d4bd24c345fe2c70c89b327a7,4,招聘记录少
5354,8b84af4ef3ee09c3d8d3b5986c77d70d,14,招聘记录中等
5355,18290aa8b128208f731beaabbcb46b9d,25,招聘记录多
5356,75715f17785b432289b59e2537e0c460,7,招聘记录少
5357,dfc65474823f0f2f933f1a58c06efc92,15,招聘记录中等
5358,bcc687ca737e49f32dc51cb2276eadeb,2,招聘记录少
5359,f3d84c7d801ea5519941163e11e995f1,46,招聘记录多
5360,6638b33ba1d5c1036b050fa0fed25a56,4,招聘记录少
5361,7e6e7b3073adce1ed46a8206a24096e8,2,招聘记录少
5362,c0c7b3a53a4d58cc580fc09cf17f3651,12,招聘记录中等
5363,ca4d047e8280e66b1a4f1449716920e0,29,招聘记录多
5364,4a0fb76912d8bcb12b29f8d5b9cf5751,66,招聘记录多
5365,a5a9c7380879f6a87a4c2bfb0c9ef6a0,10,招聘记录中等
5366,d657fe1f68dfb7938947e5863b87e244,8,招聘记录少
5367,35e474970c2a5ab4c2aa85f47f50a40d,25,招聘记录多
5368,f6f8ee3219efafa2541556545741ad89,13,招聘记录中等
5369,87cd052d173fdd74f09d355eefade66c,28,招聘记录多
5370,bc9a734248678bde7ff4cd81e0fbf2f6,44,招聘记录多
5371,7d87a9d492958456e09039ac1bf2d91a,8,招聘记录少
5372,da6e0770a205d08084d5f5f75d82ce5d,8,招聘记录少
5373,8fa0ca698980a1a3e1748204be9261cc,6,招聘记录少
5374,0d6bd507196d33bb5e2294ba88f5f1fe,1,招聘记录少
5375,905f3164f7f0fbaa5dcf96ed41303902,3,招聘记录少
5376,c3c07a239f43613255e3ba3567f46b7a,1,招聘记录少
5377,53143371122dc3e54f620e30edb523fe,14,招聘记录中等
5378,7acd6efb77718f4396c19000e2d7579a,5,招聘记录少
5379,9ac6aababb509353903794800d710372,10,招聘记录中等
5380,3534f5be04bd3445e0a4c74ed9dcab7b,51,招聘记录多
5381,0fe3ff647d178152b022203f5433b793,17,招聘记录中等
5382,d7901b56d2051d08d7d67c6096bc5388,3,招聘记录少
5383,a0dc5e625924e3f364a69092936aef6b,30,招聘记录多
5384,29d5bce09739149cf6d51484c21c61a6,2,招聘记录少
5385,d2b21a150395ae2b4db8e3a42774fca1,47,招聘记录多
5386,826d9632cefb1cb3cf79f614a121f6e3,13,招聘记录中等
5387,4e58c339ffc4f2fba572af700e7ee9b3,29,招聘记录多
5388,09aa21d492875b7d77aac375f855de89,4,招聘记录少
5389,31c98a1b0f800fe7a8d9fb6d2360efb4,12,招聘记录中等
5390,27d90ff5225b40e0533a714fd1fa3eec,86,招聘记录非常多
5391,73010902d53fe2f208a509d418bdc58b,7,招聘记录少
5392,21422d15d9c1d7734e9b77f117aa02d5,10,招聘记录中等
5393,167b70290e4816fb5f0cc4b4fcf3492c,13,招聘记录中等
5394,bac2cc6556e6e4326e28dfe42bfed8c5,1,招聘记录少
5395,49c7e69b4cbab6b6f78828bc1890a2dd,14,招聘记录中等
5396,ce2bd092b8aedf6f67cc792e0c4db891,4,招聘记录少
5397,cb44634ab16581bebdf851565a6d4d48,14,招聘记录中等
5398,0f73fb744ca58c5f5387f127eac13193,2,招聘记录少
5399,abdd7d27a738ebdf9ef13b147730b91a,54,招聘记录多
5400,a4e7c6ea90692b35a7b9ea98b89854a2,4,招聘记录少
5401,7d7611c1f4d6a654eebe0f37928ad511,1,招聘记录少
5402,f087d4fdee44b09c0339cc616858b5b4,6,招聘记录少
5403,77e25e4fe535a6dae59da0dea9f101f4,2,招聘记录少
5404,39bf4b38f1d08b01e83d5d426a3734d3,9,招聘记录少
5405,23c8c867d8364134c042c6c06662c22b,25,招聘记录多
5406,ce51dfb5d9a511c41a3dc9599d5e3263,3,招聘记录少
5407,c190b971a9a2b52c0f1d0f20a7fe3f02,4,招聘记录少
5408,3a51c758755f39d3814d542639e3dc0d,5,招聘记录少
5409,8618cebf985bd4814ac1aae0bf06ba78,7,招聘记录少
5410,0d0cb18d07912475ea82368038aee2f1,6,招聘记录少
5411,86b6ed51eee28c2984a723d04372e01c,9,招聘记录少
5412,9b977674ae32b308f85b4561a16289da,10,招聘记录中等
5413,615c09c8467a778050209cb5a6f0ff9a,3,招聘记录少
5414,24782c8a742d0473a13875667c393ff8,3,招聘记录少
5415,37a3402cbeadc72bcecaa0e70a2432c2,43,招聘记录多
5416,7e38ebd176ee59b6e88157ccd3cf9f6e,7,招聘记录少
5417,e0e9367873d30bbee8ad66c478b0617f,5,招聘记录少
5418,ef3846fefa2ca92cdc67cc8e952e5f9e,7,招聘记录少
5419,0ee0c60a3eeaadd73a62cc9eca6c835b,1,招聘记录少
5420,529d8d125ba7b30df372908617d21987,3,招聘记录少
5421,1abf10c638ab6bcdcadb3466f2e6297a,1,招聘记录少
5422,f594cec659516f6e8c217167f07f8fbf,8,招聘记录少
5423,b24efbc4fe33b20973f00718848bff09,3,招聘记录少
5424,76f81601fe54e08a13be33cae44b80c2,2,招聘记录少
5425,e309db78249c69cb4280b64792f2fda6,17,招聘记录中等
5426,b95c29d12ccefd78ee0bc6887982e365,7,招聘记录少
5427,04835f4fd505cb45aab2b7b4a2de08ab,8,招聘记录少
5428,70aae200f2cdeb70b3db05738dedb45f,5,招聘记录少
5429,65c65d07768a6042418018c1f5e3c159,24,招聘记录多
5430,09c9f36aeda698627a531e408ec0f593,4,招聘记录少
5431,f3e3af8651c95e95497f0aed52b565f8,4,招聘记录少
5432,33039c02b7c3591d2585755c96d2e056,10,招聘记录中等
5433,6ad939e93d6a17ac912177895d3a5800,27,招聘记录多
5434,71650bf2d96fee9f98fe4c346a9e374a,23,招聘记录多
5435,2f1394b4c11cea763024815c81a77a71,8,招聘记录少
5436,2ced6e4c27210ad8bc4292437cc80b64,6,招聘记录少
5437,2fce7916caae7f6b3ec1c4dace5a38af,21,招聘记录中等
5438,7e3ad0fbc075ca700dee315cc175f605,14,招聘记录中等
5439,922e4bbdf94588fd39a65c66c062c141,24,招聘记录多
5440,973f1d80b8e160c328171ffc55cc7aa7,17,招聘记录中等
5441,519e01b62979c44f5b93707ce5313891,62,招聘记录多
5442,91f09cc57a7c50a2a1f26b768e1b4435,70,招聘记录多
5443,ce4ea0eb4190df70f24f9942ad086518,7,招聘记录少
5444,b07732384012ced7238bc5ef106af4eb,15,招聘记录中等
5445,07e4c6a9f4ec2446674bfe6a2090568e,5,招聘记录少
5446,7b989713af23864ae9e1740f72413049,21,招聘记录中等
5447,32eab80476a0df2f0cdeb4cd4090d959,7,招聘记录少
5448,a413e2f9aad8959241767c0f5bea60f2,2,招聘记录少
5449,e4e10dd1a6978930180a659d4d0c2eff,7,招聘记录少
5450,c8d619e197b61290b05f97e862804fa6,7,招聘记录少
5451,8d1fcd5667c95c4c94cdaf33683e3bed,30,招聘记录多
5452,58ef5340ce4b76a89e6aa6a2d4793edc,14,招聘记录中等
5453,a303560e23bd6825adcd2d128c21ebd4,4,招聘记录少
5454,a4172b45bf5a0da8c2d1e7218fa2880b,4,招聘记录少
5455,5995e83524fc243e14cc2cb6b48caa1e,17,招聘记录中等
5456,6dc56c8dd418852fc97baa6c1b922501,8,招聘记录少
5457,6399c05b965faed2f756c827afe4f3ad,5,招聘记录少
5458,5742bda35810ad194f81372ef9f9e62a,10,招聘记录中等
5459,3a20c0d6a4d2c41d39b969388db7d714,5,招聘记录少
5460,4d1d2f2bafcfbed8752b94a15e649af8,22,招聘记录多
5461,60049190eca474ebf0cec0cc86962d72,4,招聘记录少
5462,e34bd05efa617a493e006d15fa6cddc4,12,招聘记录中等
5463,8cca98b11277311d18a27dc718254a48,47,招聘记录多
5464,dd1e4042600a0f48961294641347fd87,15,招聘记录中等
5465,d95d19069b3b3f9fa73ffdf3aad0c992,6,招聘记录少
5466,0ae239897518c671f1f6b60e8c363da7,9,招聘记录少
5467,ab71a065db002d833ecf4f06af77fa54,2,招聘记录少
5468,f9c88736a5816a2e16f4392780f26f55,1,招聘记录少
5469,52ca27e99da0637384417f75ac5c8e49,31,招聘记录多
5470,e215dad8a50b20ab74444fdd822e8cab,1,招聘记录少
5471,7a9bbe9b192d32d3f31593cb38d997ca,1,招聘记录少
5472,6bc07d41884a5327b90ae7c5f9442e5c,3,招聘记录少
5473,fd112b6ce181d7c40b1df6873f42d339,28,招聘记录多
5474,19e0463614700c1ccdbf9328b1633171,2,招聘记录少
5475,f91707b6ebe4721271d89b191dd0e2f1,5,招聘记录少
5476,97c34a2c478b811401d099c0afd49707,29,招聘记录多
5477,3a1464eb06b2cbce0c69657b9be67815,8,招聘记录少
5478,d6956fbdc33da220e3902f069fbc3f77,21,招聘记录中等
5479,c1736fb63088db08e394417dcb036e15,11,招聘记录中等
5480,3b08c4d7c24f34d648f92cd050ff1639,2,招聘记录少
5481,3bb0e556777776875e983980b4d4f889,1,招聘记录少
5482,b9aedd55ec432ed403345452cc71f319,6,招聘记录少
5483,1715e007ffd49a2aabdf973930ad94dd,6,招聘记录少
5484,c6480be9997317b53dc9beb0e4ba97b6,3,招聘记录少
5485,e42f58677b7087f0d9a16047368bd67b,6,招聘记录少
5486,8653844bddbd92e8e53315a783870338,2,招聘记录少
5487,755059f538f15cb4d523179dab2170fb,4,招聘记录少
5488,afdbb27d0b6173ea1fe4dcacc5a1ae01,18,招聘记录中等
5489,0585b98f15ce97e6113decbe473de186,1,招聘记录少
5490,330b4cf9072a95dc17997ecbb0603185,18,招聘记录中等
5491,5a8beaa1bb68f58ce8f23c4359dfcf32,40,招聘记录多
5492,9acd25b021121386a0e648b82302d6c4,1,招聘记录少
5493,0ae8f683248b6ff91ff4d3bb39ad088f,48,招聘记录多
5494,2b3474675b2ffef478f20fee531db893,6,招聘记录少
5495,d78b2b6af1b21b837479fb553bff008d,15,招聘记录中等
5496,04d160171f67d39f2874d3bd8fa13602,11,招聘记录中等
5497,f9335a03ad519c60e8dbd1522ffb9010,5,招聘记录少
5498,501c2d3cf97045449648d81f55403010,4,招聘记录少
5499,e193db05a5f0c5dfcc9bb799da9f0e5c,2,招聘记录少
5500,bcab59240388bc8e9a617e3bd0c06153,26,招聘记录多
5501,ad85347e46bdb3948d689354246a716d,21,招聘记录中等
5502,0868e1605dc192b0ccf0393d30467f16,2,招聘记录少
5503,ac9605cb06d795bcea8ef2204cbaed25,10,招聘记录中等
5504,f1e107381ceea9446bfeae04f096b8de,2,招聘记录少
5505,8169d161adfd71dac90be9c22c07f7d4,24,招聘记录多
5506,585858f232cfe4d50603e7ba8df0b664,3,招聘记录少
5507,7fc7e6186f95c43d318c936e69acbe2b,6,招聘记录少
5508,d53e469fe59e48349ed65eff469b6d96,6,招聘记录少
5509,d919c94bd3948bcde6946f208cd8406e,10,招聘记录中等
5510,85a8e9e04daf3a1a4f010fb9ce8c1d76,12,招聘记录中等
5511,ef2574eaa0cd69b4e6b3ae89045d67df,7,招聘记录少
5512,bd015118972cfbfeb0a863a91ee9bb9f,21,招聘记录中等
5513,10f656248da14bf59cbda9afc36578b7,9,招聘记录少
5514,31c5437559512adbba3c658a899eb37f,20,招聘记录中等
5515,cc987f34fba1ddad59e1894a2afe7c18,32,招聘记录多
5516,a5bd70024a7af26b96480bd56b124ecd,6,招聘记录少
5517,1df477c4ab3450803d63a061108f5080,11,招聘记录中等
5518,3e9a09f3d05d77ed67569a7daa03a6c8,12,招聘记录中等
5519,2e0f69a4187a3adbcc7518cb433606ca,11,招聘记录中等
5520,4c04ffc2f469287084cff2796325ad82,34,招聘记录多
5521,36f40ef7034973b503ded8934c25ad1d,4,招聘记录少
5522,f8b7b990a6adde90510f1ccd19a92d9b,11,招聘记录中等
5523,c4aa7ab718d2ed8c1a8abb918ec257b9,10,招聘记录中等
5524,9c20928c23f2c41d8d95cd01448f59ae,25,招聘记录多
5525,de94d1d1953463d84fc00b2039a4ed4d,14,招聘记录中等
5526,12c3b9e8fbd2b1c7ed7a139a7a65ebf7,8,招聘记录少
5527,f53e7f38656541b4e1f7c3097d37d10b,10,招聘记录中等
5528,edf2752b8ac0bc874e2daa454e841aac,12,招聘记录中等
5529,ee32c4e79aa6f7b16982f6ca96ff432d,13,招聘记录中等
5530,23c0ca18375811cd8146f9a5494d5237,7,招聘记录少
5531,dfffa814f1e7f01997f6396528bde9ed,10,招聘记录中等
5532,ac13159f5786046d02869d5ab095590b,20,招聘记录中等
5533,8fbf5788a5ae887e5a1727f72b43d40a,1,招聘记录少
5534,9738944e2291bdc3b0da9b07adb6d172,10,招聘记录中等
5535,14ff4af6cdf0dd5b0633ab2f1f202585,8,招聘记录少
5536,072e4b64bc0c851cd3dd8a26cc233fd4,8,招聘记录少
5537,375d82741070d6b3e2be1eab4bc24423,28,招聘记录多
5538,520a58e7a6deefa5b3a723e29054691b,9,招聘记录少
5539,0833cc70f3c289cb2abc635cf130e2ad,13,招聘记录中等
5540,8dca23b668be0b462abee90704d7878f,11,招聘记录中等
5541,1df95047615615da05ac449ad4cf2d59,19,招聘记录中等
5542,060a87b5617626843b826abe09f1f0c6,7,招聘记录少
5543,46ddc518ee39add78e0f10dc83560d72,7,招聘记录少
5544,eb89e503957f1a0dc0eea7af821b0bb5,15,招聘记录中等
5545,4531c0b2a7aca9a6c4bdc62cef0696fe,5,招聘记录少
5546,67ce086b47e873923a635fad4a6a0854,14,招聘记录中等
5547,7c9cd0b8f0644f0b65dbd047bb8515c5,25,招聘记录多
5548,71a8395fcac9bfb7b1888a1954668486,6,招聘记录少
5549,5a2bf81eef7d7b75f2e93570a10a8e66,7,招聘记录少
5550,ec08ecd0f5aff83c0b66a50195540857,8,招聘记录少
5551,c8ec6c158ddef413d2fd1e769fa424fc,7,招聘记录少
5552,b6e1d21a219936c293a79d97e7f0f63b,12,招聘记录中等
5553,556c57cb350e4cb821fee21e4ea4259e,8,招聘记录少
5554,761261145afbf0ce64596dfe7c9b5305,24,招聘记录多
5555,af53dc21be90e4e667f569be546e1003,2,招聘记录少
5556,39437aabc2ce4b5b00eab55fe9a94062,27,招聘记录多
5557,22f94a4e00f51cd5be39bbac8c831f8f,4,招聘记录少
5558,83e515732d546acab5bc21296427a797,11,招聘记录中等
5559,2a4457dae6f15c9cebf17e627122e39a,3,招聘记录少
5560,b8ded29038869c3eae7f8fd561855d61,3,招聘记录少
5561,95f4bf79215fe1c77d077d855ee5afb5,4,招聘记录少
5562,2cfbd0fe89edd6f8298c317896fa3b47,4,招聘记录少
5563,d0302d6ce4d3501c1aef6c6c0a5c51fb,11,招聘记录中等
5564,041cdea5315c2c3e65cae1a2724d2e66,6,招聘记录少
5565,593b47350952168348d7698a95ae653b,1,招聘记录少
5566,97555f3bd0effe8a3299adc90124d0e4,2,招聘记录少
5567,d91935f5031c670aac030b02587f4447,15,招聘记录中等
5568,3f1150918f4d0d584514bbc7b231e745,6,招聘记录少
5569,65eeffb515f9cb2d876777fbd34d7ebf,3,招聘记录少
5570,7768ea53015397758c9ecc745f11601f,2,招聘记录少
5571,6d6eabd2f0cc57786996202583972dac,11,招聘记录中等
5572,58f184de00afeb31558bd8d231204ad3,13,招聘记录中等
5573,379a8d01c18e6924507c0f581db3f311,2,招聘记录少
5574,eb1dfdf1eb6abffa7520fa5944f50bd3,12,招聘记录中等
5575,862bec5236c64998583497c9b7589d22,5,招聘记录少
5576,e9fa252c7867d5c79853a71dc1be7bf8,5,招聘记录少
5577,d5a16535b0a5d1c19f18318d44f1b4ea,10,招聘记录中等
5578,325b665251fdafcf4399eaa60840165a,1,招聘记录少
5579,5240798843ee34c85ca82e1d7e468cb6,12,招聘记录中等
5580,9a7ab85326c62e4111506fe54c8549e6,10,招聘记录中等
5581,f110380fea07ab526bb7f90c34fe96de,4,招聘记录少
5582,694ca596c681975a07e510ee27d452e5,1,招聘记录少
5583,df80153c7ea7c5aa66df8cf1f7820b9c,2,招聘记录少
5584,8a72dcf68c5e3762a65a4137788534bb,2,招聘记录少
5585,f4b0cfddb809a58eec71dffce58af1f5,12,招聘记录中等
5586,55c2043a69dca48c242afbff35243207,7,招聘记录少
5587,db2525cce675aba8f1733db9c03dbf9f,8,招聘记录少
5588,cd99e4accedc7cc333e1f8f085013c9a,2,招聘记录少
5589,7248348a3615cfb6175386ae900ba251,7,招聘记录少
5590,c9e9a4cdc483823c2af3ee17328c0232,4,招聘记录少
5591,30a53f4755f4ab3f18e3ed4ff76b108e,1,招聘记录少
